date,sku,units_sold,price,promo_flag
2023-11-08,FAUX_LEATHER_BOMBER_JACKET_MAN,24,97.9,1
2023-11-09,FAUX_LEATHER_BOMBER_JACKET_MAN,27,93.0,1
2023-11-10,FAUX_LEATHER_BOMBER_JACKET_MAN,30,90.01,1
2023-11-11,FAUX_LEATHER_BOMBER_JACKET_MAN,46,88.03,1
2023-11-12,FAUX_LEATHER_BOMBER_JACKET_MAN,36,84.37,1
2023-11-13,FAUX_LEATHER_BOMBER_JACKET_MAN,22,94.11,1
2023-11-14,FAUX_LEATHER_BOMBER_JACKET_MAN,36,83.65,1
2023-11-15,FAUX_LEATHER_BOMBER_JACKET_MAN,34,86.88,1
2023-11-16,FAUX_LEATHER_BOMBER_JACKET_MAN,44,97.84,1
2023-11-17,FAUX_LEATHER_BOMBER_JACKET_MAN,39,97.46,1
2023-11-18,FAUX_LEATHER_BOMBER_JACKET_MAN,29,90.6,1
2023-11-19,FAUX_LEATHER_BOMBER_JACKET_MAN,31,90.8,1
2023-11-20,FAUX_LEATHER_BOMBER_JACKET_MAN,32,88.95,1
2023-11-21,FAUX_LEATHER_BOMBER_JACKET_MAN,35,85.99,1
2023-11-22,FAUX_LEATHER_BOMBER_JACKET_MAN,48,97.55,1
2023-11-23,FAUX_LEATHER_BOMBER_JACKET_MAN,67,91.24,1
2023-11-24,FAUX_LEATHER_BOMBER_JACKET_MAN,84,88.32,1
2023-11-25,FAUX_LEATHER_BOMBER_JACKET_MAN,212,91.94,1
2023-11-26,FAUX_LEATHER_BOMBER_JACKET_MAN,109,82.4,1
2023-11-27,FAUX_LEATHER_BOMBER_JACKET_MAN,56,85.47,1
2023-11-28,FAUX_LEATHER_BOMBER_JACKET_MAN,119,95.97,1
2023-11-29,FAUX_LEATHER_BOMBER_JACKET_MAN,43,94.67,1
2023-11-30,FAUX_LEATHER_BOMBER_JACKET_MAN,28,96.09,1
2023-12-01,FAUX_LEATHER_BOMBER_JACKET_MAN,53,84.18,1
2023-12-02,FAUX_LEATHER_BOMBER_JACKET_MAN,46,95.87,1
2023-12-03,FAUX_LEATHER_BOMBER_JACKET_MAN,51,87.89,1
2023-12-04,FAUX_LEATHER_BOMBER_JACKET_MAN,33,88.07,1
2023-12-05,FAUX_LEATHER_BOMBER_JACKET_MAN,31,89.8,1
2023-12-06,FAUX_LEATHER_BOMBER_JACKET_MAN,46,94.25,1
2023-12-07,FAUX_LEATHER_BOMBER_JACKET_MAN,34,97.38,1
2023-12-08,FAUX_LEATHER_BOMBER_JACKET_MAN,48,96.35,1
2023-12-09,FAUX_LEATHER_BOMBER_JACKET_MAN,41,96.19,1
2023-12-10,FAUX_LEATHER_BOMBER_JACKET_MAN,69,96.9,1
2023-12-11,FAUX_LEATHER_BOMBER_JACKET_MAN,29,89.55,1
2023-12-12,FAUX_LEATHER_BOMBER_JACKET_MAN,46,83.95,1
2023-12-13,FAUX_LEATHER_BOMBER_JACKET_MAN,43,87.61,1
2023-12-14,FAUX_LEATHER_BOMBER_JACKET_MAN,33,97.4,1
2023-12-15,FAUX_LEATHER_BOMBER_JACKET_MAN,81,92.82,1
2023-12-16,FAUX_LEATHER_BOMBER_JACKET_MAN,104,84.09,1
2023-12-17,FAUX_LEATHER_BOMBER_JACKET_MAN,134,92.52,1
2023-12-18,FAUX_LEATHER_BOMBER_JACKET_MAN,68,89.72,1
2023-12-19,FAUX_LEATHER_BOMBER_JACKET_MAN,67,88.41,1
2023-12-20,FAUX_LEATHER_BOMBER_JACKET_MAN,64,97.24,1
2023-12-21,FAUX_LEATHER_BOMBER_JACKET_MAN,81,90.29,1
2023-12-22,FAUX_LEATHER_BOMBER_JACKET_MAN,84,93.31,1
2023-12-23,FAUX_LEATHER_BOMBER_JACKET_MAN,69,88.34,1
2023-12-24,FAUX_LEATHER_BOMBER_JACKET_MAN,96,96.94,1
2023-12-25,FAUX_LEATHER_BOMBER_JACKET_MAN,28,96.56,1
2023-12-26,FAUX_LEATHER_BOMBER_JACKET_MAN,25,92.22,1
2023-12-27,FAUX_LEATHER_BOMBER_JACKET_MAN,42,91.62,1
2023-12-28,FAUX_LEATHER_BOMBER_JACKET_MAN,31,96.28,1
2023-12-29,FAUX_LEATHER_BOMBER_JACKET_MAN,47,89.1,1
2023-12-30,FAUX_LEATHER_BOMBER_JACKET_MAN,45,92.91,1
2023-12-31,FAUX_LEATHER_BOMBER_JACKET_MAN,49,93.42,1
2024-01-01,FAUX_LEATHER_BOMBER_JACKET_MAN,80,84.09,1
2024-01-02,FAUX_LEATHER_BOMBER_JACKET_MAN,96,89.87,1
2024-01-03,FAUX_LEATHER_BOMBER_JACKET_MAN,46,93.99,1
2024-01-04,FAUX_LEATHER_BOMBER_JACKET_MAN,50,90.11,1
2024-01-05,FAUX_LEATHER_BOMBER_JACKET_MAN,55,95.47,1
2024-01-06,FAUX_LEATHER_BOMBER_JACKET_MAN,67,93.86,1
2024-01-07,FAUX_LEATHER_BOMBER_JACKET_MAN,48,95.53,1
2024-01-08,FAUX_LEATHER_BOMBER_JACKET_MAN,26,94.65,1
2024-01-09,FAUX_LEATHER_BOMBER_JACKET_MAN,50,87.92,1
2024-01-10,FAUX_LEATHER_BOMBER_JACKET_MAN,42,83.21,1
2024-01-11,FAUX_LEATHER_BOMBER_JACKET_MAN,21,92.09,1
2024-01-12,FAUX_LEATHER_BOMBER_JACKET_MAN,46,81.82,1
2024-01-13,FAUX_LEATHER_BOMBER_JACKET_MAN,56,97.54,1
2024-01-14,FAUX_LEATHER_BOMBER_JACKET_MAN,67,97.3,1
2024-01-15,FAUX_LEATHER_BOMBER_JACKET_MAN,31,94.53,1
2024-01-16,FAUX_LEATHER_BOMBER_JACKET_MAN,38,82.54,1
2024-01-17,FAUX_LEATHER_BOMBER_JACKET_MAN,38,88.83,1
2024-01-18,FAUX_LEATHER_BOMBER_JACKET_MAN,43,85.17,1
2024-01-19,FAUX_LEATHER_BOMBER_JACKET_MAN,39,94.3,1
2024-01-20,FAUX_LEATHER_BOMBER_JACKET_MAN,48,95.19,1
2024-01-21,FAUX_LEATHER_BOMBER_JACKET_MAN,62,89.47,1
2024-01-22,FAUX_LEATHER_BOMBER_JACKET_MAN,28,85.28,1
2024-01-23,FAUX_LEATHER_BOMBER_JACKET_MAN,28,83.98,1
2024-01-24,FAUX_LEATHER_BOMBER_JACKET_MAN,47,93.83,1
2024-01-25,FAUX_LEATHER_BOMBER_JACKET_MAN,28,93.41,1
2024-01-26,FAUX_LEATHER_BOMBER_JACKET_MAN,55,96.31,1
2024-01-27,FAUX_LEATHER_BOMBER_JACKET_MAN,43,83.57,1
2024-01-28,FAUX_LEATHER_BOMBER_JACKET_MAN,49,86.13,1
2024-01-29,FAUX_LEATHER_BOMBER_JACKET_MAN,34,89.81,1
2024-01-30,FAUX_LEATHER_BOMBER_JACKET_MAN,30,90.43,1
2024-01-31,FAUX_LEATHER_BOMBER_JACKET_MAN,39,97.5,1
2024-02-01,FAUX_LEATHER_BOMBER_JACKET_MAN,23,109.21,0
2024-02-02,FAUX_LEATHER_BOMBER_JACKET_MAN,21,111.99,0
2024-02-03,FAUX_LEATHER_BOMBER_JACKET_MAN,38,111.97,0
2024-02-04,FAUX_LEATHER_BOMBER_JACKET_MAN,34,104.92,0
2024-02-05,FAUX_LEATHER_BOMBER_JACKET_MAN,20,103.73,0
2024-02-06,FAUX_LEATHER_BOMBER_JACKET_MAN,27,104.86,0
2024-02-07,FAUX_LEATHER_BOMBER_JACKET_MAN,27,106.44,0
2024-02-08,FAUX_LEATHER_BOMBER_JACKET_MAN,24,107.34,0
2024-02-09,FAUX_LEATHER_BOMBER_JACKET_MAN,36,107.6,0
2024-02-10,FAUX_LEATHER_BOMBER_JACKET_MAN,32,112.78,0
2024-02-11,FAUX_LEATHER_BOMBER_JACKET_MAN,31,103.81,0
2024-02-12,FAUX_LEATHER_BOMBER_JACKET_MAN,21,112.06,0
2024-02-13,FAUX_LEATHER_BOMBER_JACKET_MAN,25,108.54,0
2024-02-14,FAUX_LEATHER_BOMBER_JACKET_MAN,16,104.27,0
2024-02-15,FAUX_LEATHER_BOMBER_JACKET_MAN,19,106.04,0
2024-02-16,FAUX_LEATHER_BOMBER_JACKET_MAN,26,111.7,0
2024-02-17,FAUX_LEATHER_BOMBER_JACKET_MAN,20,108.71,0
2024-02-18,FAUX_LEATHER_BOMBER_JACKET_MAN,30,114.04,0
2024-02-19,FAUX_LEATHER_BOMBER_JACKET_MAN,20,104.37,0
2023-08-24,FAUX_LEATHER_PUFFER_JACKET_MAN,8,41.61,0
2023-08-25,FAUX_LEATHER_PUFFER_JACKET_MAN,6,40.46,0
2023-08-26,FAUX_LEATHER_PUFFER_JACKET_MAN,13,38.17,0
2023-08-27,FAUX_LEATHER_PUFFER_JACKET_MAN,8,41.79,0
2023-08-28,FAUX_LEATHER_PUFFER_JACKET_MAN,8,39.32,0
2023-08-29,FAUX_LEATHER_PUFFER_JACKET_MAN,6,40.63,0
2023-08-30,FAUX_LEATHER_PUFFER_JACKET_MAN,13,38.97,0
2023-08-31,FAUX_LEATHER_PUFFER_JACKET_MAN,12,39.16,0
2023-09-01,FAUX_LEATHER_PUFFER_JACKET_MAN,13,38.06,0
2023-09-02,FAUX_LEATHER_PUFFER_JACKET_MAN,11,40.29,0
2023-09-03,FAUX_LEATHER_PUFFER_JACKET_MAN,9,38.21,0
2023-09-04,FAUX_LEATHER_PUFFER_JACKET_MAN,5,40.58,0
2023-09-05,FAUX_LEATHER_PUFFER_JACKET_MAN,10,39.59,0
2023-09-06,FAUX_LEATHER_PUFFER_JACKET_MAN,12,41.25,0
2023-09-07,FAUX_LEATHER_PUFFER_JACKET_MAN,10,40.1,0
2023-09-08,FAUX_LEATHER_PUFFER_JACKET_MAN,14,38.67,0
2023-09-09,FAUX_LEATHER_PUFFER_JACKET_MAN,16,38.1,0
2023-09-10,FAUX_LEATHER_PUFFER_JACKET_MAN,17,41.27,0
2023-09-11,FAUX_LEATHER_PUFFER_JACKET_MAN,6,40.09,0
2023-09-12,FAUX_LEATHER_PUFFER_JACKET_MAN,10,38.27,0
2023-09-13,FAUX_LEATHER_PUFFER_JACKET_MAN,13,38.65,0
2023-09-14,FAUX_LEATHER_PUFFER_JACKET_MAN,15,38.66,0
2023-09-15,FAUX_LEATHER_PUFFER_JACKET_MAN,17,37.97,0
2023-09-16,FAUX_LEATHER_PUFFER_JACKET_MAN,17,38.1,0
2023-09-17,FAUX_LEATHER_PUFFER_JACKET_MAN,20,39.21,0
2023-09-18,FAUX_LEATHER_PUFFER_JACKET_MAN,11,39.3,0
2023-09-19,FAUX_LEATHER_PUFFER_JACKET_MAN,9,38.01,0
2023-09-20,FAUX_LEATHER_PUFFER_JACKET_MAN,14,40.84,0
2023-09-21,FAUX_LEATHER_PUFFER_JACKET_MAN,16,40.86,0
2023-09-22,FAUX_LEATHER_PUFFER_JACKET_MAN,20,40.6,0
2023-09-23,FAUX_LEATHER_PUFFER_JACKET_MAN,15,38.41,0
2023-09-24,FAUX_LEATHER_PUFFER_JACKET_MAN,13,38.42,0
2023-09-25,FAUX_LEATHER_PUFFER_JACKET_MAN,13,41.75,0
2023-09-26,FAUX_LEATHER_PUFFER_JACKET_MAN,14,40.41,0
2023-09-27,FAUX_LEATHER_PUFFER_JACKET_MAN,14,40.37,0
2023-09-28,FAUX_LEATHER_PUFFER_JACKET_MAN,17,41.02,0
2023-09-29,FAUX_LEATHER_PUFFER_JACKET_MAN,18,38.13,0
2023-09-30,FAUX_LEATHER_PUFFER_JACKET_MAN,20,40.89,0
2023-10-01,FAUX_LEATHER_PUFFER_JACKET_MAN,21,40.46,0
2023-10-02,FAUX_LEATHER_PUFFER_JACKET_MAN,17,39.16,0
2023-10-03,FAUX_LEATHER_PUFFER_JACKET_MAN,14,40.75,0
2023-10-04,FAUX_LEATHER_PUFFER_JACKET_MAN,19,38.61,0
2023-10-05,FAUX_LEATHER_PUFFER_JACKET_MAN,18,41.56,0
2023-10-06,FAUX_LEATHER_PUFFER_JACKET_MAN,14,38.75,0
2023-10-07,FAUX_LEATHER_PUFFER_JACKET_MAN,26,39.9,0
2023-10-08,FAUX_LEATHER_PUFFER_JACKET_MAN,21,41.54,0
2023-10-09,FAUX_LEATHER_PUFFER_JACKET_MAN,17,38.83,0
2023-10-10,FAUX_LEATHER_PUFFER_JACKET_MAN,15,38.53,0
2023-10-11,FAUX_LEATHER_PUFFER_JACKET_MAN,22,40.92,0
2023-10-12,FAUX_LEATHER_PUFFER_JACKET_MAN,26,39.14,0
2023-10-13,FAUX_LEATHER_PUFFER_JACKET_MAN,13,41.83,0
2023-10-14,FAUX_LEATHER_PUFFER_JACKET_MAN,19,39.07,0
2023-10-15,FAUX_LEATHER_PUFFER_JACKET_MAN,21,40.16,0
2023-10-16,FAUX_LEATHER_PUFFER_JACKET_MAN,12,38.91,0
2023-10-17,FAUX_LEATHER_PUFFER_JACKET_MAN,19,41.48,0
2023-10-18,FAUX_LEATHER_PUFFER_JACKET_MAN,22,38.32,0
2023-10-19,FAUX_LEATHER_PUFFER_JACKET_MAN,23,38.58,0
2023-10-20,FAUX_LEATHER_PUFFER_JACKET_MAN,25,41.77,0
2023-10-21,FAUX_LEATHER_PUFFER_JACKET_MAN,31,40.61,0
2023-10-22,FAUX_LEATHER_PUFFER_JACKET_MAN,27,39.11,0
2023-10-23,FAUX_LEATHER_PUFFER_JACKET_MAN,16,38.28,0
2023-10-24,FAUX_LEATHER_PUFFER_JACKET_MAN,17,38.48,0
2023-10-25,FAUX_LEATHER_PUFFER_JACKET_MAN,21,41.08,0
2023-10-26,FAUX_LEATHER_PUFFER_JACKET_MAN,18,38.47,0
2023-10-27,FAUX_LEATHER_PUFFER_JACKET_MAN,27,38.69,0
2023-10-28,FAUX_LEATHER_PUFFER_JACKET_MAN,23,38.29,0
2023-10-29,FAUX_LEATHER_PUFFER_JACKET_MAN,26,40.52,0
2023-10-30,FAUX_LEATHER_PUFFER_JACKET_MAN,23,40.05,0
2023-10-31,FAUX_LEATHER_PUFFER_JACKET_MAN,28,40.41,0
2023-11-01,FAUX_LEATHER_PUFFER_JACKET_MAN,28,38.97,0
2023-11-02,FAUX_LEATHER_PUFFER_JACKET_MAN,23,41.46,0
2023-11-03,FAUX_LEATHER_PUFFER_JACKET_MAN,24,40.18,0
2023-11-04,FAUX_LEATHER_PUFFER_JACKET_MAN,33,40.6,0
2023-11-05,FAUX_LEATHER_PUFFER_JACKET_MAN,25,41.82,0
2023-11-06,FAUX_LEATHER_PUFFER_JACKET_MAN,23,38.33,0
2023-11-07,FAUX_LEATHER_PUFFER_JACKET_MAN,21,41.02,0
2023-11-08,FAUX_LEATHER_PUFFER_JACKET_MAN,23,40.42,0
2023-11-09,FAUX_LEATHER_PUFFER_JACKET_MAN,28,39.62,0
2023-11-10,FAUX_LEATHER_PUFFER_JACKET_MAN,18,40.95,0
2023-11-11,FAUX_LEATHER_PUFFER_JACKET_MAN,28,41.64,0
2023-11-12,FAUX_LEATHER_PUFFER_JACKET_MAN,34,38.91,0
2023-11-13,FAUX_LEATHER_PUFFER_JACKET_MAN,23,38.17,0
2023-11-14,FAUX_LEATHER_PUFFER_JACKET_MAN,27,40.43,0
2023-11-15,FAUX_LEATHER_PUFFER_JACKET_MAN,24,40.78,0
2023-11-16,FAUX_LEATHER_PUFFER_JACKET_MAN,29,38.02,0
2023-11-17,FAUX_LEATHER_PUFFER_JACKET_MAN,23,39.4,0
2023-11-18,FAUX_LEATHER_PUFFER_JACKET_MAN,26,41.19,0
2023-11-19,FAUX_LEATHER_PUFFER_JACKET_MAN,35,38.84,0
2023-11-20,FAUX_LEATHER_PUFFER_JACKET_MAN,17,40.28,0
2023-11-21,FAUX_LEATHER_PUFFER_JACKET_MAN,35,38.33,0
2023-11-22,FAUX_LEATHER_PUFFER_JACKET_MAN,50,34.83,1
2023-11-23,FAUX_LEATHER_PUFFER_JACKET_MAN,85,31.19,1
2023-11-24,FAUX_LEATHER_PUFFER_JACKET_MAN,71,35.41,1
2023-11-25,FAUX_LEATHER_PUFFER_JACKET_MAN,87,34.68,1
2023-11-26,FAUX_LEATHER_PUFFER_JACKET_MAN,66,30.52,1
2023-11-27,FAUX_LEATHER_PUFFER_JACKET_MAN,43,34.81,1
2023-11-28,FAUX_LEATHER_PUFFER_JACKET_MAN,60,35.8,1
2023-11-29,FAUX_LEATHER_PUFFER_JACKET_MAN,23,40.42,0
2023-11-30,FAUX_LEATHER_PUFFER_JACKET_MAN,21,41.84,0
2023-12-01,FAUX_LEATHER_PUFFER_JACKET_MAN,29,41.18,0
2023-12-02,FAUX_LEATHER_PUFFER_JACKET_MAN,33,38.13,0
2023-12-03,FAUX_LEATHER_PUFFER_JACKET_MAN,34,38.39,0
2023-12-04,FAUX_LEATHER_PUFFER_JACKET_MAN,27,39.89,0
2023-12-05,FAUX_LEATHER_PUFFER_JACKET_MAN,28,41.27,0
2023-12-06,FAUX_LEATHER_PUFFER_JACKET_MAN,37,40.83,0
2023-12-07,FAUX_LEATHER_PUFFER_JACKET_MAN,25,38.6,0
2023-12-08,FAUX_LEATHER_PUFFER_JACKET_MAN,41,38.19,0
2023-12-09,FAUX_LEATHER_PUFFER_JACKET_MAN,26,39.35,0
2023-12-10,FAUX_LEATHER_PUFFER_JACKET_MAN,37,39.8,0
2023-12-11,FAUX_LEATHER_PUFFER_JACKET_MAN,24,41.16,0
2023-12-12,FAUX_LEATHER_PUFFER_JACKET_MAN,36,40.28,0
2023-12-13,FAUX_LEATHER_PUFFER_JACKET_MAN,27,41.44,0
2023-12-14,FAUX_LEATHER_PUFFER_JACKET_MAN,38,40.42,0
2023-12-15,FAUX_LEATHER_PUFFER_JACKET_MAN,44,38.48,0
2023-12-16,FAUX_LEATHER_PUFFER_JACKET_MAN,51,40.84,0
2023-12-17,FAUX_LEATHER_PUFFER_JACKET_MAN,59,39.92,0
2023-12-18,FAUX_LEATHER_PUFFER_JACKET_MAN,38,40.95,0
2023-12-19,FAUX_LEATHER_PUFFER_JACKET_MAN,57,37.94,0
2023-12-20,FAUX_LEATHER_PUFFER_JACKET_MAN,34,39.97,0
2023-12-21,FAUX_LEATHER_PUFFER_JACKET_MAN,64,39.59,0
2023-12-22,FAUX_LEATHER_PUFFER_JACKET_MAN,99,38.83,0
2023-12-23,FAUX_LEATHER_PUFFER_JACKET_MAN,80,40.25,0
2023-12-24,FAUX_LEATHER_PUFFER_JACKET_MAN,73,41.22,0
2023-12-25,FAUX_LEATHER_PUFFER_JACKET_MAN,18,39.56,0
2023-12-26,FAUX_LEATHER_PUFFER_JACKET_MAN,33,40.58,0
2023-12-27,FAUX_LEATHER_PUFFER_JACKET_MAN,27,39.69,0
2023-12-28,FAUX_LEATHER_PUFFER_JACKET_MAN,21,40.41,0
2023-12-29,FAUX_LEATHER_PUFFER_JACKET_MAN,33,39.34,0
2023-12-30,FAUX_LEATHER_PUFFER_JACKET_MAN,38,39.84,0
2023-12-31,FAUX_LEATHER_PUFFER_JACKET_MAN,40,40.16,0
2024-01-01,FAUX_LEATHER_PUFFER_JACKET_MAN,47,34.23,1
2024-01-02,FAUX_LEATHER_PUFFER_JACKET_MAN,65,32.87,1
2024-01-03,FAUX_LEATHER_PUFFER_JACKET_MAN,29,35.4,1
2024-01-04,FAUX_LEATHER_PUFFER_JACKET_MAN,44,35.62,1
2024-01-05,FAUX_LEATHER_PUFFER_JACKET_MAN,65,30.7,1
2024-01-06,FAUX_LEATHER_PUFFER_JACKET_MAN,87,30.52,1
2024-01-07,FAUX_LEATHER_PUFFER_JACKET_MAN,87,31.24,1
2024-01-08,FAUX_LEATHER_PUFFER_JACKET_MAN,24,38.56,0
2024-01-09,FAUX_LEATHER_PUFFER_JACKET_MAN,34,40.74,0
2024-01-10,FAUX_LEATHER_PUFFER_JACKET_MAN,29,39.58,0
2024-01-11,FAUX_LEATHER_PUFFER_JACKET_MAN,25,41.83,0
2024-01-12,FAUX_LEATHER_PUFFER_JACKET_MAN,35,40.56,0
2024-01-13,FAUX_LEATHER_PUFFER_JACKET_MAN,44,38.34,0
2024-01-14,FAUX_LEATHER_PUFFER_JACKET_MAN,26,41.76,0
2024-01-15,FAUX_LEATHER_PUFFER_JACKET_MAN,28,38.88,0
2024-01-16,FAUX_LEATHER_PUFFER_JACKET_MAN,24,40.77,0
2024-01-17,FAUX_LEATHER_PUFFER_JACKET_MAN,34,40.36,0
2024-01-18,FAUX_LEATHER_PUFFER_JACKET_MAN,36,41.47,0
2024-01-19,FAUX_LEATHER_PUFFER_JACKET_MAN,33,38.9,0
2024-01-20,FAUX_LEATHER_PUFFER_JACKET_MAN,34,41.85,0
2024-01-21,FAUX_LEATHER_PUFFER_JACKET_MAN,50,40.64,0
2024-01-22,FAUX_LEATHER_PUFFER_JACKET_MAN,22,38.75,0
2024-01-23,FAUX_LEATHER_PUFFER_JACKET_MAN,25,39.55,0
2024-01-24,FAUX_LEATHER_PUFFER_JACKET_MAN,24,38.84,0
2024-01-25,FAUX_LEATHER_PUFFER_JACKET_MAN,29,39.26,0
2024-01-26,FAUX_LEATHER_PUFFER_JACKET_MAN,36,37.93,0
2024-01-27,FAUX_LEATHER_PUFFER_JACKET_MAN,46,38.49,0
2024-01-28,FAUX_LEATHER_PUFFER_JACKET_MAN,43,38.54,0
2024-01-29,FAUX_LEATHER_PUFFER_JACKET_MAN,28,38.08,0
2024-01-30,FAUX_LEATHER_PUFFER_JACKET_MAN,37,40.39,0
2024-01-31,FAUX_LEATHER_PUFFER_JACKET_MAN,24,40.98,0
2024-02-01,FAUX_LEATHER_PUFFER_JACKET_MAN,21,41.14,0
2024-02-02,FAUX_LEATHER_PUFFER_JACKET_MAN,38,39.53,0
2024-02-03,FAUX_LEATHER_PUFFER_JACKET_MAN,37,40.98,0
2024-02-04,FAUX_LEATHER_PUFFER_JACKET_MAN,45,41.53,0
2024-02-05,FAUX_LEATHER_PUFFER_JACKET_MAN,25,38.25,0
2024-02-06,FAUX_LEATHER_PUFFER_JACKET_MAN,26,41.12,0
2024-02-07,FAUX_LEATHER_PUFFER_JACKET_MAN,33,41.3,0
2024-02-08,FAUX_LEATHER_PUFFER_JACKET_MAN,30,38.1,0
2024-02-09,FAUX_LEATHER_PUFFER_JACKET_MAN,33,38.5,0
2024-02-10,FAUX_LEATHER_PUFFER_JACKET_MAN,56,40.48,0
2024-02-11,FAUX_LEATHER_PUFFER_JACKET_MAN,46,37.97,0
2024-02-12,FAUX_LEATHER_PUFFER_JACKET_MAN,28,40.56,0
2024-02-13,FAUX_LEATHER_PUFFER_JACKET_MAN,29,41.19,0
2024-02-14,FAUX_LEATHER_PUFFER_JACKET_MAN,29,39.74,0
2024-02-15,FAUX_LEATHER_PUFFER_JACKET_MAN,27,39.9,0
2024-02-16,FAUX_LEATHER_PUFFER_JACKET_MAN,34,39.91,0
2024-02-17,FAUX_LEATHER_PUFFER_JACKET_MAN,33,40.96,0
2024-02-18,FAUX_LEATHER_PUFFER_JACKET_MAN,28,40.49,0
2024-02-19,FAUX_LEATHER_PUFFER_JACKET_MAN,24,38.59,0
2023-08-24,GATHERED_WAIST_KNIT_SWEATER,16,47.85,0
2023-08-25,GATHERED_WAIST_KNIT_SWEATER,18,48.59,0
2023-08-26,GATHERED_WAIST_KNIT_SWEATER,16,47.29,0
2023-08-27,GATHERED_WAIST_KNIT_SWEATER,11,48.67,0
2023-08-28,GATHERED_WAIST_KNIT_SWEATER,11,46.39,0
2023-08-29,GATHERED_WAIST_KNIT_SWEATER,9,46.84,0
2023-08-30,GATHERED_WAIST_KNIT_SWEATER,11,49.46,0
2023-08-31,GATHERED_WAIST_KNIT_SWEATER,11,46.87,0
2023-09-01,GATHERED_WAIST_KNIT_SWEATER,11,47.3,0
2023-09-02,GATHERED_WAIST_KNIT_SWEATER,17,49.33,0
2023-09-03,GATHERED_WAIST_KNIT_SWEATER,14,48.17,0
2023-09-04,GATHERED_WAIST_KNIT_SWEATER,10,49.55,0
2023-09-05,GATHERED_WAIST_KNIT_SWEATER,12,48.73,0
2023-09-06,GATHERED_WAIST_KNIT_SWEATER,14,46.56,0
2023-09-07,GATHERED_WAIST_KNIT_SWEATER,14,46.7,0
2023-09-08,GATHERED_WAIST_KNIT_SWEATER,14,46.77,0
2023-09-09,GATHERED_WAIST_KNIT_SWEATER,19,49.1,0
2023-09-10,GATHERED_WAIST_KNIT_SWEATER,22,46.23,0
2023-09-11,GATHERED_WAIST_KNIT_SWEATER,7,45.95,0
2023-09-12,GATHERED_WAIST_KNIT_SWEATER,12,47.83,0
2023-09-13,GATHERED_WAIST_KNIT_SWEATER,11,46.65,0
2023-09-14,GATHERED_WAIST_KNIT_SWEATER,12,49.86,0
2023-09-15,GATHERED_WAIST_KNIT_SWEATER,9,49.15,0
2023-09-16,GATHERED_WAIST_KNIT_SWEATER,11,46.25,0
2023-09-17,GATHERED_WAIST_KNIT_SWEATER,8,48.36,0
2023-09-18,GATHERED_WAIST_KNIT_SWEATER,11,50.29,0
2023-09-19,GATHERED_WAIST_KNIT_SWEATER,13,49.47,0
2023-09-20,GATHERED_WAIST_KNIT_SWEATER,19,46.32,0
2023-09-21,GATHERED_WAIST_KNIT_SWEATER,15,48.45,0
2023-09-22,GATHERED_WAIST_KNIT_SWEATER,10,49.87,0
2023-09-23,GATHERED_WAIST_KNIT_SWEATER,22,45.75,0
2023-09-24,GATHERED_WAIST_KNIT_SWEATER,35,45.67,0
2023-09-25,GATHERED_WAIST_KNIT_SWEATER,8,49.52,0
2023-09-26,GATHERED_WAIST_KNIT_SWEATER,21,46.27,0
2023-09-27,GATHERED_WAIST_KNIT_SWEATER,15,46.64,0
2023-09-28,GATHERED_WAIST_KNIT_SWEATER,14,45.74,0
2023-09-29,GATHERED_WAIST_KNIT_SWEATER,16,48.42,0
2023-09-30,GATHERED_WAIST_KNIT_SWEATER,22,46.85,0
2023-10-01,GATHERED_WAIST_KNIT_SWEATER,24,49.34,0
2023-10-02,GATHERED_WAIST_KNIT_SWEATER,13,47.38,0
2023-10-03,GATHERED_WAIST_KNIT_SWEATER,18,49.21,0
2023-10-04,GATHERED_WAIST_KNIT_SWEATER,22,46.64,0
2023-10-05,GATHERED_WAIST_KNIT_SWEATER,23,49.96,0
2023-10-06,GATHERED_WAIST_KNIT_SWEATER,33,47.36,0
2023-10-07,GATHERED_WAIST_KNIT_SWEATER,28,49.22,0
2023-10-08,GATHERED_WAIST_KNIT_SWEATER,35,46.63,0
2023-10-09,GATHERED_WAIST_KNIT_SWEATER,17,50.11,0
2023-10-10,GATHERED_WAIST_KNIT_SWEATER,21,48.7,0
2023-10-11,GATHERED_WAIST_KNIT_SWEATER,21,48.43,0
2023-10-12,GATHERED_WAIST_KNIT_SWEATER,23,48.76,0
2023-10-13,GATHERED_WAIST_KNIT_SWEATER,30,50.04,0
2023-10-14,GATHERED_WAIST_KNIT_SWEATER,26,49.74,0
2023-10-15,GATHERED_WAIST_KNIT_SWEATER,24,46.85,0
2023-10-16,GATHERED_WAIST_KNIT_SWEATER,23,50.12,0
2023-10-17,GATHERED_WAIST_KNIT_SWEATER,26,50.25,0
2023-10-18,GATHERED_WAIST_KNIT_SWEATER,29,47.0,0
2023-10-19,GATHERED_WAIST_KNIT_SWEATER,20,47.63,0
2023-10-20,GATHERED_WAIST_KNIT_SWEATER,25,46.76,0
2023-10-21,GATHERED_WAIST_KNIT_SWEATER,36,49.99,0
2023-10-22,GATHERED_WAIST_KNIT_SWEATER,27,46.39,0
2023-10-23,GATHERED_WAIST_KNIT_SWEATER,22,45.8,0
2023-10-24,GATHERED_WAIST_KNIT_SWEATER,23,45.95,0
2023-10-25,GATHERED_WAIST_KNIT_SWEATER,25,46.23,0
